,Unnamed: 0,DNA-1_Nuc,DNA-2_Nuc,DNA-3_Nuc,DNA-4_Nuc,MLC2v_Nuc,PCNA_Nuc,Ki67_Nuc,p-STAT5_Nuc,MCM6_Nuc,Oct4a_Nuc,p-Rb_Nuc,p-Aurora_Nuc,a-ACTININ_Nuc,Mlc2a_Nuc,Cox4_Nuc,mTor_Nuc,DNA-1_Cyto,DNA-2_Cyto,DNA-3_Cyto,DNA-4_Cyto,MLC2v_Cyto,PCNA_Cyto,Ki67_Cyto,p-STAT5_Cyto,MCM6_Cyto,Oct4a_Cyto,p-Rb_Cyto,p-Aurora_Cyto,a-ACTININ_Cyto,Mlc2a_Cyto,Cox4_Cyto,mTor_Cyto,Dose,Drug,DNA-1_NC_Ratio,DNA-2_NC_Ratio,DNA-3_NC_Ratio,DNA-4_NC_Ratio,MLC2v_NC_Ratio,PCNA_NC_Ratio,Ki67_NC_Ratio,p-STAT5_NC_Ratio,MCM6_NC_Ratio,Oct4a_NC_Ratio,p-Rb_NC_Ratio,p-Aurora_NC_Ratio,a-ACTININ_NC_Ratio,Mlc2a_NC_Ratio,Cox4_NC_Ratio,mTor_NC_Ratio
270,270,13.832121696709244,13.509971863951463,13.655041798501545,13.952107727623167,13.911595565083449,13.013877418164684,8.800196115005804,7.239551358388892,9.895458692072534,5.694917372133454,5.650912350820653,5.562191501470124,11.123043554523575,10.093737195189258,10.042199431350811,8.885211436543967,10.542384939004695,10.801621656562448,10.822709788082149,10.900303562401502,13.599597005513086,10.25072737134861,7.298286654177502,6.345968316945357,9.088920313490442,4.733905582867687,4.3273754507059365,4.474569291860894,10.250750496877297,9.517689676104373,9.746163503828047,8.254504275229076,3,2,1.312048628155588,1.2507355185638793,1.2617026665113324,1.2799742362908382,1.0229417503653881,1.2695564857708772,1.205789321794947,1.1408111413127355,1.0887386345972214,1.2030061167133819,1.3058521071701334,1.2430674638534667,1.085095531094236,1.0605238811821256,1.0303746112412837,1.0764076363989028
271,271,13.523135015801545,13.330629222916171,13.451316353124179,13.641815632003373,11.398907035220224,13.602167815927775,8.080995483345156,7.276782430373777,8.890357607093524,5.477467580124746,6.317243794990332,5.349439570989462,10.93896882371494,10.217250764512686,10.14182056105065,8.628943012880287,10.194733062611656,10.357626743763714,10.272884769480669,10.340896915288834,11.723747115229028,10.100450230644258,7.545352540057131,6.837970580899594,8.600194650611563,5.142993036814844,4.878355703149105,4.945093280873627,10.63805924240454,10.547782486496756,10.524255250507547,8.831130986346583,3,2,1.326482501576871,1.2870351049232867,1.3094001008447202,1.3192100979011008,0.9722921283770409,1.346689256946139,1.070989783505062,1.0641728191548396,1.0337391150165802,1.0650349982812826,1.2949535006052115,1.0817671714464405,1.0282861351355275,0.9686633922905392,0.9636615912144041,0.9771050872443303
272,272,14.42841774242319,14.247083559957373,14.40894966524745,14.616030579055098,11.497837010103545,13.246916430719535,8.226146140749574,7.494125540747215,8.758556489355295,5.393124955581144,5.4283328151379004,5.696158402903603,10.272046149194155,10.353053249487962,10.25229948913086,9.208014074202516,11.162021003495742,11.564231537115395,11.494379938934063,11.37974797475557,11.579559298312736,10.368281921580596,7.683542986452688,7.031879309943871,8.534654047589632,5.181371279510078,4.893060934125881,5.216045539778986,10.276745848129998,10.735095440849667,10.95033647966152,9.02739021899916,3,2,1.292634885555624,1.2319957028040613,1.2535647631101074,1.2843896553314522,0.9929425389944591,1.277638525930447,1.070618874034229,1.0657358026821757,1.0262345070482262,1.0408682691604159,1.1093940762680576,1.0920453741178342,0.9995426860793003,0.9644118495763027,0.9362542884570578,1.0200084244528627
273,273,14.101548537254887,13.946430041260113,14.082798831880693,14.301698820185628,11.038836138977251,13.31199635831467,9.48785133051659,7.686268369355631,8.479111446544934,5.6653465675786165,5.724806706918348,5.923777147835332,9.20216522743065,10.521382525246768,10.431753350914326,9.301757982092047,10.624899016414119,11.077702669578088,11.109101430191176,11.104116113132195,10.095233951317331,10.373604693985977,7.545053283122303,6.598141129107042,7.409166032810181,4.864812897277869,4.6664463639513825,4.8668952390305495,8.458344003265605,10.337441164762886,9.7662292216217,8.717059540819255,3,2,1.3272171825322563,1.2589641062997845,1.2676811819908231,1.2879637311493741,1.0934700663907635,1.2832565680888346,1.257492952599841,1.164914211284209,1.1444083462290748,1.1645559011629596,1.2268022088805888,1.217157316296643,1.0879393441408707,1.0177937032532656,1.0681454545239637,1.067075191873456
274,274,13.63776858366115,13.323976984125686,13.509417019694851,13.778967989000945,12.192917393304892,12.27733394727201,8.464847810662372,7.386635433948338,9.474951654170669,5.7685003239583565,6.502348804354602,5.488920689510845,9.993894688365573,10.815273955655492,10.624747203163736,9.249760018697222,10.480433290793176,10.622833392462452,10.612953133502598,10.709850968441092,11.54999792845108,9.625163454869911,7.447108173002978,6.678182532341706,8.555103426471502,5.1165642536915685,4.897295664741559,4.819642994591156,10.029236182028182,10.44729796009185,10.348249916952339,8.739321602506838,3,2,1.3012599961531766,1.2542771303915827,1.2729178061711022,1.2865695358043425,1.055664032914682,1.2755455016257637,1.1366623948540013,1.1060846866906784,1.1075204099640619,1.1274167660059033,1.3277427481392927,1.1388645789056961,0.9964761530169228,1.0352221212575052,1.0267192316024802,1.0584070983317477
275,275,14.214627706583194,13.963403789862516,14.166591275579616,14.391246335689935,11.661097767698948,12.318393353923568,8.296989261443432,7.048276156015631,8.702047829383861,5.418154597390841,6.1793833318724944,5.248851935483629,9.09351982845725,10.30067333373278,9.887984741709502,8.71948911933846,10.705755748049224,11.084792102618046,11.03904740402435,11.025991377928264,11.337747952310721,9.599896993753086,7.294433437389006,6.646718785414853,8.041622947388907,5.060642573181497,4.755113637598772,4.804546749373411,9.481483338795767,10.388075491951373,10.393227916991806,8.6918822928318,3,2,1.3277556522969756,1.259690182783364,1.2833164635578158,1.3052111000647262,1.028519756899546,1.2831797426513516,1.1374412190692749,1.0604143764110994,1.0821258204115864,1.0706455789041402,1.2995237974991798,1.0924759835395843,0.9590819815343585,0.9915862992826427,0.9513872706999635,1.003176162029878
276,276,14.377255059841158,14.149221845595187,14.312635626513293,14.536433238975391,10.533188662432766,13.308262755875578,9.255850835029683,7.245688084409982,8.009856466515249,5.15885060352141,5.553683984407467,5.4402951495451575,8.889715935935024,10.052052249448332,9.204503838124275,8.798035387283887,10.842056604256227,11.397987910234216,11.528051105087712,11.361993926795142,9.556331331127447,10.534003527045543,7.114292448711503,6.056565804875548,7.017130484680385,4.099446532836193,4.076589884797875,4.149683755358896,8.188536897626237,9.477315376639677,8.870929670243452,7.932803433451243,3,2,1.3260634568350373,1.2413789132808826,1.2415485927362562,1.2793910411000948,1.102220956709971,1.2633622840268905,1.3010219781878725,1.1963360620266335,1.1414717859390184,1.2584261222092998,1.3623357122868465,1.311014397788643,1.085629343443766,1.0606434259036377,1.037603067579237,1.109070136565355
277,277,13.940195073508411,13.492567279555821,13.743547039792285,14.031901235068158,11.207923460680957,11.951895467224569,7.686536744700558,6.642841609372367,8.553576190499872,4.952102717938232,5.153571752768316,4.90180048610058,9.877987929132932,10.012624224027293,9.154650178349588,8.374787849346308,10.831237514900048,10.982504146045168,11.06825621637472,11.14856465221343,11.869143294522006,9.626107001013905,6.925186839176461,6.189690878970693,8.258549326290165,4.413625056164465,4.1515316752083775,4.2773692364716585,9.435403428624552,9.946503652470712,9.659922070857958,8.386329644601993,3,2,1.2870362277931318,1.2285510754316022,1.2417084291434866,1.2586285026639974,0.9442908542399835,1.2416125715167816,1.1099392584207355,1.0732105591801426,1.0357238120828947,1.1220034903104608,1.24136635727575,1.145984883489742,1.0469067914113448,1.0066476194919163,0.9476939991024697,0.9986237369928436
279,279,13.665583484712807,13.317390868418405,13.44582683679099,13.721466156553365,13.43811557524172,12.26193791741442,7.74351055360555,6.745130775173173,8.907944265145295,5.2088878926120925,5.851170600017627,5.074249453219091,10.062616424984112,9.339129383815196,9.222638712947052,8.302453255674546,10.123132244760132,10.221478133656069,10.230400080446007,10.316834934796333,13.510092934448016,9.448759311308436,6.9975482745188025,6.037697301198963,8.80584503038811,4.445034049650163,4.38521845099511,4.341995814556862,10.317080581174388,9.081054499269902,9.412742256393676,7.843517155797527,3,2,1.349936280026994,1.3028830756452419,1.3143011740558248,1.3300073368697591,0.9946723268629213,1.2977299466967185,1.1066033773290467,1.1171694171938247,1.0115944846184382,1.1718443175979827,1.3342939845311146,1.168644482845261,0.9753356432385925,1.0284190436877174,0.9798035962030625,1.058511518590585
280,280,13.813403365136715,13.405079223861675,13.634126304809605,13.946268501920954,11.836597852808636,11.752188188671573,7.854894160261463,6.94811031024256,9.048026507255626,5.470911863634756,5.415143643253113,5.425776100255764,10.074971523600382,10.399805085833256,10.021137918121918,8.689464168935652,10.46634619585416,10.70310730767391,10.753287152325774,10.83155122580924,11.713769181434738,9.169780941545062,6.6349124250269975,5.848804510872286,7.999427036453648,4.303256980800777,3.8922836640972367,4.28486087263274,9.166629159389403,9.748190734819877,9.4088305798324,8.136770450467813,3,2,1.319792323572133,1.2524474284444953,1.2679031175932793,1.287559668156304,1.01048583675087,1.2816214764113425,1.1838730727827957,1.187953930983124,1.1310843221675098,1.271342122500129,1.3912510265381912,1.266266574700245,1.0990922997338188,1.066844645200248,1.0650779428000312,1.06792544066867
281,281,13.727987968080859,13.42052584031115,13.592273110666088,13.809811981513207,10.343867568949909,12.184427558597386,7.071853570744072,6.383449507717093,7.015573031564328,4.601880035744002,4.464503713641243,4.652768848995718,8.405763983744313,9.402872475691435,8.849797443154985,8.233318930663776,11.317617318034431,11.493651302419936,11.577232800300104,11.673972991805728,9.870591250357286,10.466894007550673,6.58492851111915,5.954023455781098,6.892225645664933,4.293704316457384,3.9977505999013423,4.311487191474485,7.916349234002935,9.318368037436844,9.523007664869427,7.571188624767891,3,2,1.2129750973471725,1.1676468588781286,1.1740519816025252,1.182957335193998,1.0479481225175333,1.1640919980471482,1.0739453828242345,1.0721236748772027,1.0178965971575493,1.0717738569247557,1.1167539350132094,1.079156365858185,1.0618232894070925,1.0090685877521783,0.9293069747073787,1.087453943985735
282,282,13.310861392772882,13.037347288015024,13.243882901731396,13.427031155224993,12.68690013285791,12.458148996918652,7.7491989936511265,6.880367190050893,8.721928250265604,5.206889134977186,5.083010838851637,5.042122312455798,10.22120778178511,9.879967573984137,9.671054957626176,8.721323683773669,10.806365531345891,10.996947861130307,11.124801823568411,11.140394342843956,12.740021745049253,10.542335348466858,6.8469562502767705,6.047338788628543,8.333825242540575,4.4949801093703785,4.208245490954257,4.3570867125114265,9.461321383548851,9.397278030732846,9.4265411984943,8.135743259527088,3,2,1.2317611646730096,1.1855423388972035,1.1904825912200623,1.205256361849512,0.9958303358303147,1.181725735819095,1.1317728214398748,1.1377512374515517,1.0465696119644952,1.1583786820597357,1.2078693721118963,1.1572233111581838,1.0803150392457372,1.051364825183708,1.0259388628324173,1.07197626640453
283,283,13.683860710598106,13.389136447013191,13.612566494271945,13.793671600363107,13.615467564250677,12.788602232552181,8.584090945274365,7.595004148337179,9.512139249409802,5.88702472112866,5.960328942909607,5.875134557078353,10.997753690943284,10.35890753452056,10.622623355266665,9.266053597435382,10.151666723657216,10.423010376251053,10.50573934258629,10.494314441994668,13.383387132729588,9.864950612069894,7.116566695772959,6.166860000648288,8.974377494912725,4.669534119006936,4.247432659581068,4.363554174838109,10.04001155279976,9.31531022840033,9.255096332235171,8.283281946901635,3,2,1.347942272248708,1.284574797845399,1.2957266547716213,1.3143947302708539,1.0173409338921033,1.2963675881869254,1.2062123931717066,1.2315836823827293,1.0599219004105764,1.2607306363103834,1.403278031839941,1.3464103622126624,1.0953925334753671,1.112030332917795,1.1477593505178814,1.1186452008797496
284,284,13.196296866407785,12.965343790787127,13.150291105855436,13.302655367163336,12.697573781933286,12.331804187371027,7.8028432009515525,7.002033883836713,8.614045465370301,5.2647453030820754,5.160884874273988,5.252302629766611,9.677990752695148,9.803316596806255,9.916441001729424,8.757025946779097,10.981002120286266,11.062498460735311,11.213874236800036,11.270613792856881,12.697424264594721,10.193746633736664,7.070685296958502,6.312219254630072,8.37818677057092,4.6615071006322175,4.296434028531649,4.562433242623905,9.221032569978657,9.230001092165763,9.801408111709275,7.817625659956107,3,2,1.201738850594427,1.1720086413395385,1.1726804517479563,1.180295555473148,1.000011775407,1.2097420732979929,1.1035483652918328,1.1092824253055935,1.0281515202821516,1.12940840578534,1.2012019363038549,1.1512064616524567,1.049556075119421,1.0621143485158535,1.0117363636641887,1.120164398716971
285,285,13.461716611167915,13.108399980597776,13.325359035160284,13.471144594180446,13.442804272922082,12.389176878998974,8.4869746471856,7.3237697369566925,9.564799982957556,5.697355040294268,6.305557983410733,5.601783892147807,11.038231153291154,10.026714534910132,10.797834319463007,8.730598559919068,9.96968177330812,10.085801808418584,10.157373373977748,10.246512079880906,13.555569598418474,9.554030842451898,7.209232040587509,6.261718604656858,9.176835966939434,4.7346528873945966,4.465478995509842,4.43536210887075,10.23929565116135,9.165397739822108,9.815208908084996,8.039844108656027,3,2,1.3502654264461118,1.2996884362387768,1.3118902441155331,1.314705383564728,0.991681255097569,1.2967486795154075,1.1772369927066408,1.169610166050896,1.0422764466332193,1.203331094336977,1.4120675496964916,1.2629823122996444,1.0780264121037648,1.0939748409767038,1.1001125315395581,1.085916398617648
286,286,13.568573670522197,13.16878797371374,13.394682180992767,13.641866529816058,13.537025101239756,12.15154694486696,8.152641933516076,7.241151117466305,9.627202227211242,5.605568296808845,6.196828503981215,5.51688626139963,10.601342079810983,9.966464435631984,9.83277110892695,9.185262972951193,10.396314429470475,10.514506987086243,10.617072460850807,10.7189168268504,13.439461578987114,9.707111761644756,7.178539592213367,6.359758807888242,9.124730864797908,4.718273596619781,4.555413408079753,4.605444927664523,10.31814665920628,9.277162877841668,9.41663155774764,8.402139792811662,3,2,1.305133060621878,1.2524398899432418,1.261617289547949,1.2726907718552123,1.0072594814665183,1.2518190006713206,1.1356964503419786,1.1385889522232886,1.0550669789452978,1.1880549489170638,1.360321873968705,1.1979051640070983,1.02744634574001,1.0743009007028108,1.0441919755092177,1.0932052071794285
287,287,13.772279030357588,13.391152603426733,13.618565688642475,13.833809422459428,13.509234440714554,12.375702135717182,8.263621260327294,7.360493485460236,9.622713166000477,5.754026866073162,6.5627078049477365,5.632894302105086,10.665273767230534,10.128877633852273,10.125819952868088,9.035374941112762,10.03375117826148,10.271176892315774,10.332219815481473,10.327724899597596,13.055254711687914,9.20286698367886,6.800034919130014,5.902521957552997,8.87958496603236,4.3831895713513465,4.244492984708094,4.098561755343766,9.901153704194755,8.970950032971178,9.170564122707393,7.951369202259443,3,2,1.3725952323988038,1.3037602938612733,1.3180677465104687,1.3394827570395915,1.034773716718082,1.3447659471407438,1.215232180217176,1.247008234512637,1.0836895195902572,1.3127488036752157,1.5461700204456983,1.374358772259765,1.0771748511198296,1.1290752480646233,1.1041654381757573,1.1363294435561224
288,288,13.859826515014586,13.559454995162778,13.684079617693104,13.974894692756509,11.840554446556721,12.06241335259356,8.246777683607299,7.621853714840316,8.914887501230343,5.8899146380747815,6.046585106087952,6.074688944321017,10.172823984241283,10.561836731754386,10.708590680639844,9.529199393156736,10.819145482829262,11.033268066124544,11.042386924819914,11.207799458106852,11.60698231689862,9.608412891569564,7.356679663283253,6.781149660560372,8.181419508596136,5.074948708608287,4.8963784077366315,5.158556787672942,9.536096660229633,9.969404242391805,10.521219857373287,8.624791831234273,3,2,1.2810463208033478,1.22896089480454,1.2392320347818524,1.2468901451165917,1.020123415654562,1.2554012289768626,1.1209918143869266,1.1239766258470205,1.0896504563619502,1.1605860425907604,1.2349096827430477,1.1775946634603878,1.0667702254599754,1.0594250644229517,1.017808849715772,1.1048613786418815
289,289,13.744262279765096,13.412126480394633,13.599823729687126,13.79573766513078,12.472490799944177,10.97208104782066,7.76021589958171,6.858775145242657,8.722859348284118,5.275191381547849,5.4269424076632715,5.349200478874621,9.961005085058778,9.823311225425046,9.092062470639114,8.544671268899176,10.779120583440989,11.048946168582628,11.103722783708577,11.14355553671536,12.91095065746658,9.106380788974084,7.247498802434864,6.411367189578883,8.737478466573544,5.037065501929165,4.730690777947063,4.849526991453731,9.851074722926457,9.791439908577976,9.648959636632043,8.249450305492983,3,2,1.2750819673433464,1.2138828695293713,1.2247985648237578,1.2380014277917952,0.9660396922616356,1.2048783487184664,1.070744005776806,1.0697835488803382,0.9983268492912053,1.047274723651595,1.1471775819636967,1.103035510123247,1.0111592252849813,1.0032550183777513,0.9422842268011277,1.0357867436584978
290,290,13.785387094242015,13.31795806103738,13.607284962847324,13.812014245026404,12.87963099010948,11.94033184234525,8.121864713021289,7.415786523820095,9.550396544304554,5.686997255216677,5.716047207263143,5.8383523166249605,10.966229828556768,10.41564157803391,9.867218157974314,9.605529521246568,10.84857311453725,10.981331109969581,11.118099775655704,11.187324692504331,12.297769954283126,9.512076707803953,6.917051352865393,6.376874998114145,8.397668181722425,4.595578231756828,4.367950554016701,4.660861629630801,9.873212088667758,9.723141260719595,9.520544082429339,8.665279110043569,3,2,1.2707097005936558,1.212781759120846,1.2238858471698522,1.234612798382499,1.0473143535770646,1.255281281799283,1.174180195967,1.1629185966501132,1.1372676721248702,1.2374932964730783,1.308633679931828,1.2526336932013644,1.1107053844354817,1.0712218714863209,1.036413262996679,1.1085078044529684
291,291,13.840147924454346,13.470407677923586,13.718825506169296,13.878964143031814,11.032081816840488,12.711072235475116,7.837766269809491,7.24825333302482,8.25456123315989,5.2366764248615185,5.260050879790501,5.548199233589448,9.820952245409305,10.114710192590293,10.073898533028565,9.202089937224127,11.309089022506075,11.497278697822242,11.63001166257884,11.632778837149608,10.733953857897859,10.49542322644768,7.191582963673155,6.672918463527711,8.029152904902919,4.778886945944891,4.659642045103038,5.054710273562997,9.48103908643059,9.929027708973967,10.225096402633287,8.891191845034651,3,2,1.223807496511102,1.1716170436466051,1.179605481421098,1.1930910350250061,1.0277742910850387,1.2111062089848998,1.0898527221893153,1.0862193765204426,1.0280737371584154,1.095794163807345,1.1288529953322168,1.0976295244076564,1.0358518887940462,1.0187009734546821,0.9852130617012291,1.034966976037425
292,292,13.361723510328783,12.964848444148664,13.194913005435744,13.245834785491338,13.158729228478286,12.503496553012384,8.21032817896744,6.8608430601567125,9.264313775571011,5.413706292203433,5.617234799069562,5.2566776501850185,10.459720281317471,9.741081794822954,10.06954215271054,7.845384622929567,10.271807206745754,10.321218088825796,10.474925938092689,10.453673993579812,13.252802258996422,9.807237357958726,7.293741321782549,6.2217636847422995,9.091778216369828,4.946458378581803,4.601994566205723,4.572540543374925,9.91721332278434,9.38893476111858,9.80980427267904,7.816806157523541,3,2,1.3008152549391507,1.256135499954698,1.259666472433152,1.2670985142282367,0.9929016498790454,1.2749254552165603,1.1256675849536275,1.102716754894056,1.0189770972295091,1.094461102845789,1.220608742200426,1.1496185983088392,1.0547035685202764,1.037506601405165,1.0264773763891382,1.0036560284123868
293,293,13.421174952109697,13.007853897122093,13.218576298000915,13.48806114231152,11.408482498109016,11.34862947856149,7.249331831016124,6.489037747199084,8.410552550222121,4.8126961818818135,5.177735532102791,4.951492667191066,9.615805847431886,9.6703397121359,9.360753750289536,8.043969273311868,11.1244597802995,11.19982666704068,11.351400998357173,11.418454170688033,10.660487102147338,9.435691276815561,6.356668066374249,5.678513285647633,7.285406048248512,4.123328230034309,4.094669330581461,4.129041661148081,8.253516326287821,9.427077805777346,9.125997661957868,7.719008607392424,3,2,1.2064563329068339,1.161433501056061,1.1644885331699557,1.1812510643460228,1.0701652174796976,1.2027342931880582,1.140429507301777,1.142735328910833,1.1544384066615074,1.1671872607245164,1.2645063896692068,1.1991868994158568,1.165055652316954,1.0258045930425517,1.0257238821471826,1.042098756776645
294,294,13.030005897123592,12.623831831697387,12.884169761818022,13.052267053130665,10.94639089688067,10.181893068587156,6.981585548216124,6.242492764539232,7.5299502972556605,4.506236309799277,4.927797957318363,4.7829518583226704,9.429091586388084,8.633798447863969,8.337314916427376,7.120317971169842,11.166575164941467,11.030994380041141,11.20194412823258,11.293707891769927,12.030689667145493,8.64252832442269,6.977138803700807,6.237939758484397,8.2462775279861,4.6402522649053894,4.501739196093371,4.6334015066603085,9.458065400622296,9.248379060488881,9.638479815721595,7.320781940674165,3,2,1.166875761337509,1.144396542757581,1.1501726498836644,1.1557114083535183,0.9098722683184219,1.1781150939146379,1.0006373306652518,1.0007298893915484,0.9131332618506498,0.9711188212503691,1.094643146274384,1.032276579408754,0.9969366024649919,0.9335472077209144,0.8650030996411018,0.9726171369221438
295,295,13.591777903869893,13.228597417919696,13.421738081820884,13.685665490644428,11.206677787126203,11.604222593269876,7.726153036500138,6.880976703782609,8.311285401371128,5.183407770058367,5.248839108792777,5.283881366339432,9.780288994052905,9.825617460683949,9.616848886029176,8.829505041053102,10.983065639263089,11.113305351213077,11.2836501852251,11.430165249018804,10.538479023902074,9.808668231408623,6.957647761691293,6.255466366639844,7.862427925756762,4.6803288829993255,4.374378425421112,4.725165418977848,9.24822386701425,9.471996793821905,9.305859302466652,8.311809267715727,3,2,1.2375213214861418,1.1903386976113028,1.189485482224131,1.1973287518147862,1.0634056168550132,1.1830579156619505,1.110454754412867,1.099994197151884,1.0570889144997997,1.1074879350650781,1.1999051289869789,1.1182426217540646,1.0575316011689961,1.037333275608021,1.0334186853093825,1.0622843663350385
296,296,13.540928777182886,13.221344628813712,13.454088764098756,13.675877234125245,11.323682255399962,11.503426073011283,7.74173134546467,6.899973930792093,8.377080194566881,5.226050742071746,5.396000697942263,5.358742968252651,9.682100111847083,10.022557943182935,9.974750208250693,8.880216422944232,10.71438405161004,10.980305895175805,11.069738597260137,11.05645919154748,10.332109748453425,9.077221349529673,6.7056963880791525,5.9752638399467415,7.623561298234428,4.539279432346852,4.203525589974085,4.345240095037167,8.882231287725206,9.626184336709164,9.382080932654103,8.353875638588935,3,2,1.2638084197801462,1.204096202330985,1.215393538509461,1.2369129209630039,1.0959699936496476,1.2672849575941345,1.1545007255662958,1.154756361495427,1.0988407998381233,1.1512952264694192,1.2836845125464147,1.2332443895040546,1.0900526903895482,1.0411766067020152,1.0631703435358162,1.0630055805384484
297,297,14.31833460449159,14.128685047761676,14.1998979592257,13.187743376351031,13.012540810457098,12.306493071526944,9.599071351614166,6.66200408069553,11.46843020656207,7.85378603970173,7.019735058960818,4.927443504709635,12.566612878119944,12.321457327029185,12.655952174515948,8.610663347899798,11.416748011219056,11.500771479063616,11.354241023111687,10.051618253873494,12.461239254660022,10.277063415000272,8.42636406883117,5.725162213744562,10.38772632745756,6.599316123459798,5.715323453414188,4.109655868522939,11.531834055398402,11.18830914736609,11.650758137018965,8.053710987963353,3,2,1.2541517593645046,1.2284988944856439,1.2506250246336719,1.3120020123395553,1.0442413105575283,1.197471746020808,1.1391712099315527,1.1636358642733065,1.1040366144656621,1.1900908962039927,1.2282305833045037,1.1989917555993854,1.0897323719497274,1.1012796629712236,1.086277135416887,1.0691547487572919
298,298,13.755204409428767,13.345565763051141,13.599595398606512,13.761675242985074,10.815893996726189,12.593269693526967,7.455214778576437,6.743373655369281,7.794603197867099,4.68556570739148,4.839278308316039,4.826598693565958,9.582789007872496,9.729752689829338,9.261429477009738,8.583031065048855,11.41632514954692,11.442656131641893,11.601515720104267,11.634689999111414,10.62294758819127,10.539607340796195,6.998650125904678,6.520477057099567,7.703510574909044,4.333702734791491,4.306325866068571,4.674108483040583,9.176800827878372,9.682566426710792,9.759519681452376,8.659166440003787,3,2,1.204871465138208,1.166299643152538,1.1722257441792518,1.1828140882168847,1.0181631705261733,1.1948518845461686,1.0652361018851104,1.0341840936357596,1.011824819615975,1.08119222617075,1.1237603606468414,1.0326244482939724,1.0442407095467043,1.004873321910643,0.9489636559277358,0.9912075399540538
299,299,13.492099698316196,13.278837280192507,13.452686798632353,13.693324457181806,12.325906111918963,12.315934324700622,8.477231756618373,7.625885790630063,9.517583480689963,6.1060223827154125,6.015741744523281,5.98773726834578,11.270032598306699,10.875151355533886,11.30746873456106,9.575529913741061,10.780660665990224,10.915914322669732,10.830500225642815,10.834401715951117,12.214962199142546,9.919537412336256,7.9987129592796204,7.273145067007612,9.260880126513152,6.128157161412482,5.4245262831071575,5.587403772495394,10.537674878001608,10.81325089899933,11.137637815817392,9.183472752451033,3,2,1.2515095425347869,1.2164658761213938,1.2421113077289931,1.2638745374395335,1.0090826243231603,1.24158353487171,1.0598244742341458,1.0484990633862854,1.0277191099193574,0.996388020392746,1.1089893256222692,1.071649286887243,1.0694989861410469,1.0057245001630624,1.015248378655524,1.0426916017348
300,300,14.410275718187439,14.134166386434211,14.31318635719114,14.457992539838099,12.622353538590104,12.892280681593919,8.977467928317193,8.120129346330536,9.541094362590265,6.5567042659225825,6.3933427105422895,6.358656032645674,10.923681731914376,11.747313987520807,12.010751266419529,9.916973040942944,11.618738434920663,11.884284169521475,11.843874182431426,11.51031145865682,12.161550833946285,10.472503427001287,8.253005035582662,7.099479665399293,9.39075555359602,6.096355593474852,5.552484961584955,5.325193570631184,10.578536272530664,11.431848442201007,11.5697681117269,9.309779217597342,3,2,1.2402616513748754,1.189315753882998,1.2084885516955728,1.2560904708590095,1.0378901269201286,1.231060058510338,1.0877817097664455,1.1437640121579022,1.0160092346282696,1.0755121097169034,1.151438095694961,1.1940704029453704,1.032626958067909,1.0275953225687675,1.0381151247314677,1.0652210765855634
301,301,13.317281152747304,12.926247438473794,13.134999772759588,13.350174328191256,11.941013619435205,11.347825627542319,7.496715239867135,6.699215071195753,8.626037015821103,5.052408281314484,5.281837705056478,5.034308920821243,9.421542862898292,9.994729365686073,9.985858007480747,8.466759048339853,10.91918376108054,11.015375283470744,11.12948204042527,11.173234949430563,11.104039947029595,9.385511238151816,6.45764544391436,5.7779267265170935,7.590882077079418,4.2450945395311495,4.109532343225155,3.970752704788718,8.623235365666543,9.578088881765169,9.326834371980695,7.896675564690436,3,2,1.219622404397511,1.1734731777927196,1.1801986583966566,1.1948351921903906,1.075375599907627,1.2090791156281135,1.1609053648078476,1.159449641417313,1.1363682017755647,1.1901756802505743,1.285264907031076,1.2678475077911244,1.0925763316643557,1.0434993336420282,1.0706588762292022,1.0721928460881076
302,302,14.108999803823753,13.760498301451808,14.030034166404285,14.253487962404726,12.053931945637713,13.331689736371713,8.770969017672037,7.5360217832012415,9.445037602030778,5.92527678967484,5.9619856708475485,5.915031395509646,9.944247364530057,10.631138066853648,10.594599045029554,9.207128013656085,10.474072674883457,10.766771976926597,10.801987110204204,10.784284312415345,11.213522694033859,10.233941494817751,7.420844870115975,6.692498219877918,8.429698727103492,5.291755284616603,4.921787999541495,4.989618249897245,9.455245255723996,10.254417914070126,10.211417942039073,8.771538234309766,3,2,1.347040472390148,1.278052356912622,1.2988382621888777,1.3216906703762883,1.074946051703359,1.302693565633788,1.181936716261657,1.1260401625237504,1.120447824744048,1.1197185944897936,1.2113454848934893,1.1854677250371728,1.0517175488927724,1.0367373512509785,1.0375247693479448,1.0496594517074
303,303,13.5225820184415,13.248768053390913,13.431792990645663,13.641615629129666,13.13060854321389,12.758305605104866,8.032166498047394,7.142169240018686,9.356788582112669,5.457004163586579,5.437483437941366,5.365749442111213,10.75160152036776,10.108522703717234,10.327567123207883,8.90078602616365,10.240112885962787,10.479213913247582,10.53997505460367,10.54215515546577,12.741854173375149,9.874458380067056,6.7897630223861825,6.001185192166451,8.680900402850147,4.477894360570547,3.9714717306219463,4.15388736899058,9.710829425966594,9.302743493310565,9.568898455641447,8.11812418010954,3,2,1.3205500924680569,1.2642902571768406,1.2743666774409395,1.2940063419629073,1.0305100313148354,1.2920511803320018,1.1829818613057548,1.1901264519117989,1.07785922518367,1.2186540646508865,1.3691356269807409,1.291741678449775,1.107176436609849,1.0866173737872156,1.0792848488343143,1.0964091985648279
