,Unnamed: 0,DNA-1_Nuc,DNA-2_Nuc,DNA-3_Nuc,DNA-4_Nuc,MLC2v_Nuc,EGFR_Nuc,STAT3_Nuc,p-PKM2_Nuc,HCN4_Nuc,LC3_Nuc,B-actin_Nuc,PDGFRa_Nuc,Flt1_Nuc,Mlc2a_Nuc,B-catenin_Nuc,HIF1a_Nuc,DNA-1_Cyto,DNA-2_Cyto,DNA-3_Cyto,DNA-4_Cyto,MLC2v_Cyto,EGFR_Cyto,STAT3_Cyto,p-PKM2_Cyto,HCN4_Cyto,LC3_Cyto,B-actin_Cyto,PDGFRa_Cyto,Flt1_Cyto,Mlc2a_Cyto,B-catenin_Cyto,HIF1a_Cyto,Dose,Drug,DNA-1_NC_Ratio,DNA-2_NC_Ratio,DNA-3_NC_Ratio,DNA-4_NC_Ratio,MLC2v_NC_Ratio,EGFR_NC_Ratio,STAT3_NC_Ratio,p-PKM2_NC_Ratio,HCN4_NC_Ratio,LC3_NC_Ratio,B-actin_NC_Ratio,PDGFRa_NC_Ratio,Flt1_NC_Ratio,Mlc2a_NC_Ratio,B-catenin_NC_Ratio,HIF1a_NC_Ratio
10,10,13.486833164236936,13.293039403063798,13.387609409897216,13.469019725391767,11.581846271756046,8.223548817621237,10.069009901276306,13.037244987777186,7.183744000687,6.281267857932881,5.340791872670251,6.989488909855057,9.405746934943052,10.724407243628074,11.400894223627315,9.471055601258778,9.534631347506313,9.637391599682783,9.644326672589068,9.753630749917411,9.882871633212462,6.532829449759133,7.9273655117830595,10.214958106795963,5.853540051887692,4.599116762136634,3.8254077094589136,5.3116520047599085,9.186478522488613,10.101297792189568,10.512542290006994,9.692952067865347,3,2,1.4145101863601977,1.3793192136657955,1.388133134057688,1.380923685829076,1.1719110296681376,1.2588035369459158,1.2701584008344202,1.2762896187605084,1.227247774339621,1.3657552488436413,1.3961366417138532,1.315878544677173,1.0238686033954867,1.0616860787848765,1.0845040057022906,0.9771074420823544
11,11,13.345496629006146,13.24330367200275,13.335313225867688,13.413848071203187,11.329533773391766,8.055892547472581,10.12969128897934,13.209930001440716,6.903054908648674,5.977613607687066,5.225237744652139,6.3998973559228425,8.770009615900076,10.575072795059569,11.170693407542526,8.985698096705368,9.66602938396023,9.838432671731859,9.80029252917306,9.990141755644911,10.299748807827848,6.983138813604442,8.655822000805921,10.292143087714981,6.24001029248839,4.869699133419372,4.151203272535288,5.3501580272429194,8.64922010553562,10.317656549608957,11.485896534497266,9.02658194590894,3,2,1.3806596378810525,1.3460785994962277,1.3607056305892646,1.3427084819515915,1.0999815611795578,1.1536205655511556,1.1702749072284746,1.283496536033248,1.1062569747614752,1.2275118942491516,1.2587284701818273,1.1962071631033453,1.0139653643785926,1.0249491000415563,0.9725573771269796,0.9954707275191689
12,12,13.088329711621485,12.903978335862279,12.994954650510694,13.034523048732696,11.319162777556045,8.398985737703763,9.975141220184328,12.799952534699178,6.934925734319986,6.161452306603771,5.4353877881665404,5.319571947673765,9.395204653114352,10.154420273603831,10.636797829255276,8.70456415395376,8.826929904632701,8.899754525237213,8.894389040385242,8.978184001240189,9.372356524407255,6.635389044077763,7.994931749492731,9.61601156350576,5.719165802041307,4.638008907909397,3.9854873685940535,4.011866505619535,7.815675015551429,9.191896080884126,10.173744034401913,7.883498496622585,3,2,1.4827725894540347,1.449925197292825,1.4610283619826736,1.4517995005373237,1.2077179040382178,1.2657864794227929,1.247683098835364,1.3311082718823846,1.2125764446004947,1.3284692696679345,1.3637950106172243,1.3259593608666913,1.2020976607164469,1.1047144336978976,1.0455145906253955,1.104149909799936
13,13,13.442654403031945,13.25136481510396,13.358335745047052,13.420747303623669,11.993955071213856,8.216921448057407,10.368213826512447,12.439498405841453,7.358499233792718,6.0809156493188405,5.442785155912416,5.4600542565542565,9.098683839857298,11.071693746118068,11.76073320184654,9.7391424018681,10.290666313368376,9.09499117404919,9.052422104324018,10.353147445188304,11.241045693742752,6.429972087333512,7.924116180777612,10.37287414295726,6.846507142917644,4.107683842909894,3.7098791411459433,5.374785202641703,8.274789515334705,9.35868062644825,10.382261752067924,9.382756358540183,3,2,1.3062958212500673,1.4569958960393699,1.4756642577091332,1.2962963557387617,1.0669785888238321,1.2779093495979603,1.3084378863176878,1.1992335233612512,1.0747815024781948,1.4803757742492432,1.4671057866944948,1.0158646440178938,1.099566801426884,1.1830400232730167,1.1327717873712877,1.037983086175262
14,14,13.332096721599227,13.141933621957385,13.198198741956228,13.478699004668126,11.732451359108698,8.683042167832308,11.125540817835985,13.492021000506178,7.45739477461667,6.713013980760728,6.036763265644112,6.301206527132914,8.952558943545919,10.849129296070986,12.103148068138086,9.471598961244505,9.659691456601404,9.602422451783573,9.537423406931245,9.84199931901944,10.467729736150012,7.764472837212549,9.321040889025848,10.450385722079897,6.810315392915652,5.7008821881868394,5.0902080858442815,5.666487002131563,8.313475516897553,10.269295632089252,11.66943671562535,9.873533307462617,3,2,1.3801783195143476,1.3686060666406503,1.3838327375048218,1.3695082236615121,1.1208210046339853,1.118304146318519,1.1935942509312096,1.2910548336986087,1.0950145983509272,1.1775395033897018,1.1859560874205068,1.1120128793664554,1.0768731952538257,1.0564628466016581,1.0371664342574478,0.9592917414970057
15,15,13.36257142418828,13.207408695685409,13.303403318450403,13.459178883226734,11.001733372385518,8.19046353033875,10.061889056712834,13.532123942088651,6.964189627736242,6.596892412010754,5.482966113216274,6.33627172858249,8.860376257938704,10.516353816153172,11.487499378762061,8.941524363179894,9.02281033193416,8.994462062276511,8.917690768866994,9.123040180146212,9.883663392491332,6.6575994482873835,7.773688916136019,9.548165578123504,6.518820826025545,4.869675756499403,4.003808321269877,4.651935798059931,8.0797565690543,9.358993798123636,10.896617188754576,8.133788963506078,3,2,1.480976650577984,1.4683933963186449,1.4917991286370453,1.4752953639858932,1.113123032978196,1.2302427615175444,1.2943519049015644,1.4172485627074884,1.0683204545111318,1.3546882260499766,1.3694377136109395,1.3620720499248946,1.0966142583891945,1.123662868358944,1.0542262043138748,1.0993061663264057
16,16,13.418675861248412,13.327272054889807,13.375835999869564,13.481768107306072,13.47207999441136,8.833528393167889,10.569606098561646,12.58174592804312,8.571305640181395,6.337169559983115,5.581001045067892,5.3716017691556255,9.972176062082863,10.07343592160127,12.0631503008308,8.528773979981965,8.677904828489483,8.835255691752089,8.743028486912662,8.899419993119627,12.95278226763875,7.6772590937218546,8.674160334679101,9.381504653854718,8.178400613464234,4.383621604543655,4.048013522951943,3.768677507494455,9.074880657381746,8.68896725479954,10.459026052879997,7.5027738307095655,3,2,1.5463036443076699,1.508419509277034,1.5298858993644704,1.5149041305758326,1.0400915970053803,1.150609649268133,1.218516339420727,1.341122388387184,1.0480417926789152,1.4456470315354304,1.3787011860074134,1.4253280516768994,1.0988768269884885,1.1593363890325388,1.1533722394265469,1.1367494439287085
17,17,14.112921115477738,13.90779439526508,13.928453026836875,14.221202054386275,11.630559278686947,8.700437110926355,10.190508769558932,13.563063172793093,7.407045034563191,6.367217474552302,5.881692871044708,8.346993783755396,12.879071587289193,13.20994184716063,13.465503034577733,12.987155017715313,10.084441959740918,10.168934494159883,10.073981985686816,10.423564069719538,10.52856572746104,7.565513081516308,8.649827202848156,10.664824504698242,6.630688483545416,5.365313347236717,4.783485392558725,7.246430544906199,12.033003674098744,12.448364628893973,12.70079503272167,12.12923989325291,3,2,1.399474673146943,1.3676746962282489,1.3826164317770788,1.364332003839155,1.104667015408532,1.1500128302180639,1.1781170340840417,1.2717568082642214,1.1170853604334399,1.18673729985064,1.2295831153146979,1.1518766007662664,1.0703122791370558,1.06117889706564,1.0602094593201377,1.0707311531483217
18,18,13.502290118952631,13.223814154786439,13.3137061693434,13.528486296041427,11.118534067550941,8.341696367008867,10.128293876968462,13.583494015929857,7.185051856708816,6.7506629890239145,5.651124404680541,6.358742481049132,8.954136053571597,10.60027924507591,11.391972893838467,9.08807595480614,9.01310764405714,9.020430158553028,9.001241944104516,9.258397520742026,10.436551354834936,6.537347581934933,7.695233308912575,9.799804669534163,6.147590443653652,4.704725614381145,3.9589514798716703,4.558836535073978,7.784985104624178,9.433644040857617,10.828001017188333,8.195699007354698,3,2,1.4980726573098755,1.4659848723786004,1.479096579340742,1.4612125117476236,1.0653456002398785,1.2760062490879336,1.3161776219621477,1.3860984452229446,1.1687590321060128,1.4348685858297159,1.4274295690190482,1.3948169521164782,1.1501802422528669,1.1236675031584331,1.0520845792085618,1.1088835676677042
19,19,13.658466871425484,13.389186022514142,13.440980595115182,13.70825702105562,11.287675860821865,7.985889444591005,10.237709722058442,13.310903618900024,6.8636357328687385,5.980404595670273,5.125937884398823,7.14851227527658,9.207713160553128,10.37050091929339,10.899043419794062,9.08196992385803,9.074906060127232,9.22176423581127,9.118857294250944,9.41156001587499,9.454636628341817,6.326163478901354,7.964400295500575,9.622743896244526,5.637702809566716,4.2710111390137575,3.745890688673419,4.982822228913835,7.730465322069462,9.796549570539428,10.83399547537325,8.56793860168697,3,2,1.5050807998373914,1.451911551861123,1.4739764162763196,1.4565339856445856,1.1938772799565045,1.2623590065645742,1.2854338484018886,1.3832752656022447,1.2174525626327297,1.4002315613373093,1.3684163021356446,1.4346312083533486,1.191094297294927,1.0585870917736149,1.006004058665953,1.0599947485699595
