,Unnamed: 0,DNA-1_Nuc,DNA-2_Nuc,DNA-3_Nuc,DNA-4_Nuc,MLC2v_Nuc,p53_Nuc,c-Jun_Nuc,Bax_Nuc,p-MEK_Nuc,pRb_Nuc,c-Myc_Nuc,B-tubulin_Nuc,CNX43_Nuc,p21_Nuc,p27_Nuc,Bcl2_Nuc,DNA-1_Cyto,DNA-2_Cyto,DNA-3_Cyto,DNA-4_Cyto,MLC2v_Cyto,p53_Cyto,c-Jun_Cyto,Bax_Cyto,p-MEK_Cyto,pRb_Cyto,c-Myc_Cyto,B-tubulin_Cyto,CNX43_Cyto,p21_Cyto,p27_Cyto,Bcl2_Cyto,Dose,Drug,DNA-1_NC_Ratio,DNA-2_NC_Ratio,DNA-3_NC_Ratio,DNA-4_NC_Ratio,MLC2v_NC_Ratio,p53_NC_Ratio,c-Jun_NC_Ratio,Bax_NC_Ratio,p-MEK_NC_Ratio,pRb_NC_Ratio,c-Myc_NC_Ratio,B-tubulin_NC_Ratio,CNX43_NC_Ratio,p21_NC_Ratio,p27_NC_Ratio,Bcl2_NC_Ratio
244,244,13.57422210839784,13.193313996321569,13.408902462445665,13.49769623255899,8.801118861592432,7.484845337823857,7.593846301592223,6.862586847744201,5.567359343984508,4.128151464587841,4.4705915794516775,10.236233773448133,7.363067088887571,12.30299416995496,10.5176779151869,3.7017477082954855,11.030639276825195,10.942002099686945,11.088684560717638,11.270635644995716,10.332990513994623,6.861719359981699,6.96854956480968,6.641580101574293,6.552045315839787,3.6690090705531375,4.214310905360222,10.359401151643684,7.207054009558898,9.96004933246183,8.12930773642571,3.754174317486642,3,2,1.2305925130664532,1.2057495398121916,1.2092419429034482,1.197598490245944,0.8517494378488512,1.090811929948097,1.089731260568227,1.0332762298714913,0.8497131926919419,1.1251407083508473,1.060811999837385,0.9881105696755444,1.0216472748950887,1.2352342603220845,1.2937974863541464,0.9860351159116513
245,245,13.649718568700962,13.3084001831761,13.510955088893171,13.606338051854241,8.343311823902795,7.485715878991632,7.743762770421562,7.106610725573707,5.357884717215391,4.255665037375444,4.875287006083831,10.219773298533637,7.372649959221473,12.588647693020974,10.693613762809075,4.1489066445740646,11.335170509789348,11.37865871121635,11.491932159177727,11.64245310497175,9.61992524116418,6.532732644395118,6.65806706127466,6.369572378395839,5.894130473879327,3.592126226759879,4.15790790448644,9.611590749132768,6.617910099858639,10.204967198686225,8.21454065860001,3.4027890951214665,3,2,1.2041917284713723,1.1695930531827565,1.1756904671685695,1.1686830884501342,0.8672948712949776,1.145878193165328,1.1630647001832766,1.1157123749276696,0.9090203789956153,1.1847203490992244,1.1725336679110494,1.0632759514293453,1.1140450456374371,1.2335804170582363,1.301790837399248,1.219266468945224
248,248,13.5195148256791,13.104250361877938,13.317043272080015,13.494378016518073,10.06881422411602,7.3148900247136925,7.671796415389951,7.355978416457154,6.481925255187647,4.639852875456895,4.9599582305980485,9.746999336384448,7.4227981051729754,12.411186904163198,9.971295484308145,4.321091068621674,10.845889164502935,10.742084079368313,10.857483764287755,11.113544275809016,10.388759485773873,6.964738058152379,7.09370748515194,6.949360519525883,6.73348970759672,4.061762410938021,4.415311248047736,10.040235185939489,7.058167859288728,9.781077324394095,7.377457711096687,3.941457903493932,3,2,1.246510509246818,1.2198983237383607,1.226531262785048,1.2142281239560495,0.9692027462859277,1.0502749656394403,1.0814932010444507,1.058511555960981,0.9626398103608508,1.1423250318536897,1.1233541537510254,0.9707939262253843,1.0516607500917372,1.268897739230584,1.3515896498206934,1.0963179550366917
250,250,13.713168747529132,13.333578623581731,13.562364915721373,13.756140401485705,10.960599602085614,7.4394040121665395,7.964214184337803,7.2191202935969825,6.501332048035141,4.457713246221541,4.951281791415526,9.771634552866981,7.8831647074773326,12.788718300648734,10.187844491265542,4.230677798929709,11.241100950340998,11.204553520919163,11.303481607939574,11.56367971368222,11.594329212174067,7.065588758089567,7.091924837317375,6.726020605736375,6.962962972264077,3.8377213702893256,4.423052307750905,9.43132470513676,7.533670139218513,10.372915287466093,7.732628537184214,3.7263150143624086,3,2,1.2199133170415255,1.190014273990269,1.199839605718928,1.1895988770087909,0.9453414166105413,1.0529064550564144,1.122997545381542,1.0733122475777224,0.9337019418216391,1.161552081589882,1.119426460939419,1.0360829319708262,1.046391010198261,1.2328952802787978,1.3175137590374126,1.1353516228830158
254,254,13.700727973062135,13.384415597735494,13.562672276654336,13.653987422690374,10.960692967886429,7.86069672378317,8.119918947546308,7.401814043247846,6.5735679407323095,5.123903778817064,5.491254867758716,10.020627819836374,8.762179580063124,12.265989134482849,10.080325717533864,4.7566647073517565,10.81989183313923,10.825876781883993,10.905478024474574,11.096661672556444,11.423050535797492,7.9713844249199175,7.864085860691928,7.374250000291695,7.374125498356237,5.01375977654043,5.4365681123133305,10.081232810495305,9.001126086371285,9.355372721230523,7.206262247132362,4.713664786802895,3,2,1.2662536912891738,1.236335482788143,1.2436568343190793,1.2304590178196155,0.9595241598150923,0.9861143691940488,1.0325318277783746,1.0037378774729717,0.8914369496691669,1.0219683445529246,1.0100590582727227,0.9939883353754279,0.9734537096786199,1.3111170981619094,1.3988285982161137,1.0091223967960663
255,255,13.755651037766787,13.306683495533044,13.550321328290625,13.624300436596235,10.51130394020109,7.718592018108562,8.04850256710154,7.525772619590235,6.880905160938117,5.0993494062269145,5.45716303014328,9.113922689646797,7.976995921122798,12.417783433054948,9.917327672156462,4.204206788851907,11.154054543575906,10.972569988702505,11.040078983316855,11.21860388847199,10.024636103232364,7.26498082721413,7.480763895093743,7.012809741380143,6.980852467124944,4.453540414759933,4.992571188703953,9.69695512866532,7.431455462571431,9.756986595004976,7.314069324912504,3.802865110403931,3,2,1.2332422245226737,1.2127225899888332,1.2273753972926378,1.2144381397222064,1.0485471823572532,1.0624380437722885,1.0758931413916364,1.073146555678429,0.9856826502697901,1.145010246078971,1.093056628314184,0.9398746893965704,1.073409638434757,1.2727068252212368,1.355924757012759,1.1055366590179545
256,256,13.86546142329244,13.706328905437369,13.918775406292065,13.827647295707884,10.34160693974225,7.699444235175867,8.223844967586846,7.576885118952383,6.656338842283954,4.979299426626106,5.6574942180269066,11.103121160581363,7.782511620633291,11.354769825361965,10.266365651820127,4.414026334069903,11.100643304751879,11.238224583469856,11.303803033364488,11.32976811994421,9.00669310677966,6.695573015781237,6.933396044690283,6.507245072367423,5.978581563992658,3.893978512197436,4.5987466167548385,10.082049642125137,6.419451089235934,8.935736753097974,7.8076454941376126,3.145159403148805,3,2,1.249068278534544,1.2196169246873578,1.231335627948327,1.2204704588231214,1.148213535993333,1.149930591008199,1.1861207573574009,1.1643767884395677,1.1133642271225737,1.278717746137794,1.2302252525535287,1.1012761843772276,1.2123328790031476,1.27071445132102,1.3149118590910218,1.4034348560046783
257,257,13.804347369656828,13.633554670028136,13.90826684223608,13.815272663924224,10.052004549112286,7.471684191152235,8.10983408379423,7.258412963047457,6.350353625524317,4.713193861562137,5.375632650861284,10.409389770823745,7.669916880947532,11.101856267464333,10.114920959311211,4.320994443410748,11.607889703564748,11.71670641114408,11.775282043237656,11.718108627250306,9.035933920838437,6.612010406234066,6.836728802794209,6.3661797029917,5.978541982045258,3.7754229702589215,4.584597317743119,9.785806427489616,6.5744417278225376,8.694677043363987,7.554593805943321,3.3078862083111202,3,2,1.1892211006637627,1.1635995809420374,1.1811408670438905,1.178967792788419,1.112447770996932,1.1300170042242577,1.186215559768832,1.140152069479984,1.0621910232621403,1.2483882994542734,1.1725419438816869,1.0637232452894634,1.1666263385511544,1.276856657480748,1.3389099691043138,1.3062705822691771
258,258,13.752228976777625,13.500055211497061,13.74742548977927,13.805687140354426,10.06390126080876,7.570260281875715,8.151573924868696,7.588656130522426,6.389045249585055,4.963660870436922,5.421579855302917,10.275596262543916,7.454120602379938,12.31871389976522,10.898711673279259,4.238062066561038,10.733459581869848,10.791148813214123,10.925099149446291,11.022632346495742,9.75544856526858,6.882448909552449,7.171570947920202,6.919238356396828,6.297719554727298,3.822287590732489,4.588659840423382,10.656921721717314,6.6599579320048665,9.436334397729057,7.94677590447945,3.3226336645920957,3,2,1.2812484988537018,1.2510303995591083,1.2583341626218578,1.2524854958755345,1.0316185046209292,1.0999370109916287,1.136651088592061,1.0967473209687484,1.0145013911883716,1.2986099953524701,1.1815170537467174,0.9642180482196552,1.1192443974095798,1.3054554216232348,1.371463321009953,1.2755128895864374
259,259,13.555879673156587,13.304466013351881,13.548818892512465,13.607591857338473,9.645366470858894,8.109731792803974,8.075617476946421,7.688604628524012,6.351045547909544,4.855001526528428,5.4872159200716055,10.706431108743534,7.470293366488383,13.197359179507673,10.174012357091467,4.395275387475555,10.751774443655703,10.904785808964238,11.022652659447699,11.133934371865497,8.535589300443085,6.839795460266532,6.963444110044218,6.731070335551513,5.804938307978047,3.87667852552609,4.524153797930991,10.059573710962717,6.278939095806915,10.508356854235153,7.394597410796169,3.4966980704759236,3,2,1.2608039486129197,1.2200575276237884,1.2291795188610561,1.2221728099748548,1.1300176392458574,1.18566875865144,1.1597159895773388,1.1422558739157855,1.0940763210490887,1.252361137133385,1.2128712163987545,1.0643026649405516,1.1897381472416346,1.2558917976019037,1.3758710301438901,1.2569788122648315
261,261,13.604741758820115,13.26749821004506,13.51682281804499,13.62285482991431,9.754186287855589,7.9033574658920225,8.095096268765293,7.741535848468018,6.4428497552459145,4.9611680978235,5.462984997399431,11.22381872442694,7.605816557373661,13.057428774950486,10.032577562390024,4.6896986891241745,10.880056239964835,10.8239508345355,10.978578929452434,11.159738579125008,9.736474762443423,7.104990877936863,7.2108937362471295,7.1178637587918825,6.388895328652453,4.145353632181089,4.7733658740967515,10.251502627285257,6.919096900266341,10.441342462759415,7.460537252021344,4.236363404359237,3,2,1.2504293598085376,1.225753739356709,1.2311996757415626,1.2207145116639841,1.0018190901578141,1.1123670109745432,1.1226203803383659,1.0876206837909457,1.008445032171914,1.1968021399450952,1.1444722951251194,1.0948462027950692,1.0992498973501708,1.250550762176581,1.3447526932020635,1.1070104808049408
263,263,13.460642024998279,13.116339016318298,13.320084519631425,13.475415916158946,11.810182728568744,7.950437016470108,8.19141130392992,7.766179973999269,7.256686594571416,5.489251873175035,5.690166046085437,11.399096360968594,8.383097816274981,10.549219448966918,10.320238121425351,4.642685352222113,11.211524689280044,11.099189658937593,11.241689146388547,11.439321384769125,11.745447426518648,7.464372377334546,7.426418192387838,7.1836926800517436,7.301492857992465,4.4925500027730045,5.143458468246188,10.48155547687567,7.919584288485828,8.291657583803682,7.991254174044171,4.190631114179608,3,2,1.2006076245694521,1.1817384349096514,1.1848828362159947,1.1779908495359503,1.0055115228649305,1.0651179515924862,1.1030097001978973,1.0810846621494574,0.9938634106349906,1.2218566003242748,1.106291823140873,1.087538618301186,1.0585275073671543,1.272269065907038,1.2914416056175249,1.1078725914368637
264,264,13.473975699150259,13.177248762369896,13.396124580166516,13.422717764100462,10.69687081130281,8.181775898318568,8.876738820297154,7.97404445738213,7.209016866136628,5.56549084031062,5.827034656620282,11.08909516052892,8.367345128310909,12.491708252074053,10.656274712775526,4.484246514352089,10.830203862056461,10.769113968234985,10.918381176184923,10.95305106602841,11.263824568009195,8.344856315504204,8.425004893981843,7.776616291606348,8.21457188367705,5.5794799655197655,5.971342592210412,10.043681207505355,9.050130365838106,9.430819615329249,7.723975869581758,5.310170575070429,3,2,1.2441109946559947,1.223614941882688,1.2269332205937291,1.2254775115339216,0.9496659635203649,0.9804573726592939,1.0536182390395992,1.0253874125162734,0.8775888711207784,0.9974927546481758,0.9758332513397608,1.1040867318889371,0.9245552041874961,1.3245623139445386,1.379635940441195,0.8444637419754852
265,265,13.90721277290206,13.557623233736296,13.768865238539055,13.879195531951186,10.952284848659136,7.7760187337962785,8.21167033057103,7.773857872509287,7.134249876244588,4.8698126295682815,5.590752242548696,11.41046583338466,8.160568424228575,12.049562332936691,10.8396473040045,4.472385271292642,11.238587951814942,11.26654811355533,11.351321607847133,11.529266274470947,10.228008793620065,7.005740711175499,7.155654216359844,7.002834494310774,6.62516099003868,4.028259422266919,4.750529851683604,10.51202420873717,7.110171172617968,9.48472110697705,8.222156301905612,3.8555223314363563,3,2,1.2374519675006108,1.2033520025023867,1.2129746398005923,1.2038229668338607,1.0708130066813057,1.1099495477176364,1.1475778569340083,1.1101016136858448,1.0768417381813593,1.2089123661325107,1.1768691950366998,1.0854679942518342,1.1477316405061808,1.270418201761665,1.3183460525424753,1.159994648410317
273,273,13.569183177079726,13.226175717451902,13.460782438423884,13.557483936826587,11.164289589037681,7.759949834789617,8.2723435966214,7.293665909113174,6.957193274566976,6.340672883383214,5.606094683247038,9.582298017376964,8.086419123400004,8.796867031613546,9.82243190078832,4.290277678501512,11.117673560602343,11.099952517266749,11.233636524763458,11.376481826610462,11.630340449934357,7.562323974242442,7.603526829024896,7.0417206946231365,7.477636779445436,5.040145918923695,5.256053102681476,9.904654075400495,7.937132974817125,6.606082085527661,7.521210400763754,4.012857065305952,3,2,1.2205056303474127,1.1915524590648172,1.1982568964868054,1.1917114749055895,0.9599280121761778,1.0261329534704273,1.0879613872135538,1.035778927540028,0.9304000020020954,1.2580335937450877,1.0665978013781827,0.9674540821345649,1.018808573455495,1.3316315052889471,1.3059642500881088,1.0691329416126136
274,274,13.584095927760456,13.223865243042018,13.48048557090986,13.523426461172305,11.336627338593287,8.604397401784858,9.032562093648211,8.160379191752929,7.516994116676305,5.613503805708076,6.735703603076548,10.636602304763713,8.128018936130676,13.1410188438815,10.280907516774624,4.8733812374675365,10.696664505082287,10.738074828404065,10.878203913509722,10.943265699409515,10.586348860348481,7.636595765544929,7.795317131778835,7.250597285116204,7.0874724698335125,4.60772763614468,5.863949005385885,10.435633295349696,7.372683639484273,10.094513539054152,7.352626459690738,3.921485647837296,3,2,1.2699375512157336,1.2314931171891825,1.2392197901501318,1.2357761232007747,1.0708722608844867,1.126732076170182,1.1587164371832357,1.1254768222342586,1.0606029368961882,1.2182802997455242,1.1486634001915736,1.0192579600802543,1.1024505232533264,1.3017981295523433,1.3982632700216153,1.2427385116544318
276,276,13.604368782913141,13.259433053737768,13.494412722265231,13.362315179630071,10.311540179505343,7.690782947978949,8.440162198206572,7.397593601725907,6.903336358522595,5.2053530275755096,5.459103203973257,11.269498963190136,7.890837797030505,12.346404633080097,10.275521336508787,3.8856998956663538,10.838653714193056,10.947860283015354,11.057544525318857,11.046198303442127,9.407763113492006,6.5323849199173685,6.779220666678341,6.362554423464112,6.077232373753217,3.814787779892248,4.183230280612247,10.403405988597518,6.429252245972418,9.79811080893309,7.591518633717433,2.3058612572328014,3,2,1.255171457788934,1.2111437953139224,1.2203805909500605,1.209675474997241,1.0960671580598367,1.1773315630145436,1.2450047893694032,1.1626766718795727,1.135934243412711,1.3645196870486302,1.3049970567659679,1.0832509060534488,1.227333676629921,1.2600801188963577,1.3535528044244614,1.6851403715111082
278,278,13.46574092595505,13.140541443832385,13.367610823306375,13.393222881903784,11.894246290610633,7.923238939321487,8.478998478604048,7.470493963195016,7.244058031146256,5.6299634139830435,5.736872547374233,11.049147990993037,8.367042886730914,9.953577369451086,10.581889769133182,4.4075278228688015,10.82037464295265,10.945670275702241,11.048048125425705,11.132758110075937,12.31439219443333,7.43766507388588,7.342154076886491,6.876113028493051,7.670756662344044,4.313931823969018,5.009265949846922,10.575367141766835,8.327353675642982,7.437773579587524,7.9550382121913215,3.7246865746395272,3,2,1.244480100762993,1.200524144510586,1.2099522622953176,1.2030462486903373,0.965881718140127,1.0652857934058484,1.1548379930212043,1.086441414246535,0.9443733323868213,1.3050654585457069,1.1452521396971438,1.044800416181773,1.0047661253062927,1.338246891081495,1.3302123116034987,1.183328512223974
280,280,13.857112565114448,13.455193530319814,13.704472131187474,13.826458023609753,10.171524074370096,7.585283505802195,8.262227890351227,7.253276718541191,6.353313700122723,4.8344456049485345,5.3017681602894315,9.031702865180867,7.3222322067799475,13.626380712830848,9.9797445424679,3.7392996538434886,10.85907338530201,10.911257221396305,10.985496222732053,11.20035306820204,9.60085016731972,6.713216271075586,6.886799931654364,6.482612541431009,6.293541073891591,3.977006549579072,4.370670950897927,9.707404284139717,6.745991861228073,10.800067496232748,7.186518891385383,3.2886614240699767,3,2,1.2760860962474339,1.2331478634684743,1.2475059709027165,1.234466265430798,1.0594399347042087,1.1299030449062066,1.1997194593057465,1.1188817274185048,1.0094974554911695,1.2155991056791733,1.2130330148052477,0.9303931927443433,1.0854196621350463,1.2616940327071073,1.3886757543253396,1.1370278577403117
282,282,13.6586688788008,13.215446412767301,13.475578062798569,13.605294631824165,9.955336156275619,7.259899018897441,7.991812780435616,7.213313627383343,6.3466788268499,4.610827966910792,5.086018464074952,9.650012169444562,7.146411524692236,12.726804344412045,10.192431144289877,3.7605506872050745,11.289682858302749,11.191377860176818,11.348096207235596,11.543682802681046,8.876227924905734,6.364103804694421,6.817696420126492,6.340374882918407,6.059843713463774,3.7208928162781856,4.22250962379821,9.220001622896964,6.327141230128898,10.591813986883441,7.980618381036053,2.8506078607016287,3,2,1.2098363656651199,1.18085963836436,1.187474781382844,1.1785922105087907,1.1215728393298716,1.1407574800307696,1.1722159931972067,1.1376793581743438,1.047333747692013,1.2391724767613064,1.2045013314854218,1.046638879702549,1.12948506517637,1.201569850091071,1.2771480426265769,1.3192101021848297
283,283,13.733320316946967,13.301533244265382,13.56151116435926,13.682496339709008,10.600965576324818,7.491572784840554,8.110809024209956,7.4338087730868025,6.6757026491629565,4.702412595268545,5.456089780948283,8.647820352319215,7.685060811688899,13.75687588164631,11.29198484245659,4.258680709107321,10.581781502241943,10.5952682615071,10.702035361590472,10.95963835229594,9.561991345720319,6.265385397966762,6.708511399558102,6.291214605657762,6.064006240274184,3.568780199994478,4.461420566708594,9.042231229307603,6.687372686311552,10.958874723690457,8.423129357042733,3.188360309734509,3,2,1.297826865356964,1.2554220351918997,1.2671899041776133,1.2484441456813815,1.1086566796642745,1.195708214098324,1.2090326066590906,1.181617420331122,1.100873314546773,1.3176526240746969,1.2229489911043077,0.9563812440772331,1.1491898496130661,1.255318290290083,1.3405925949617707,1.3356961871921986
284,284,13.939629417321136,13.517670202099886,13.809092311387351,13.90646751194136,10.272644528432073,7.48062916867474,7.815348366709618,7.2464693495159676,6.683172936300435,4.68698613628368,5.167820841698648,9.638216596536923,7.846865882140047,12.768620749442706,10.371822008475917,3.769014671729103,11.411735052352462,11.419520979863,11.55770247396903,11.789455315698461,10.345663301630307,6.971334880933463,7.136212008598865,6.794456732567692,7.012217745665632,4.104539534797079,4.7216722677782785,9.878922371489573,7.376708973578327,10.609244608352867,7.875799606665647,3.4129974612520284,3,2,1.2215170921311884,1.1837335581708488,1.1947956215769562,1.1795682785636374,0.9929420887700137,1.0730554902955807,1.0951676263671006,1.0665266753089553,0.9530755003196264,1.1419030311558194,1.094489525875183,0.9756344097158488,1.0637353202147075,1.203537218794043,1.3169230460990617,1.1043121814530952
289,289,13.518647391032154,13.10916070679135,13.333689799499293,13.469580343034325,10.30404154475966,7.516369971793434,8.105362417225379,7.496476706809582,6.557202385425812,4.701239794732271,5.244432280480921,10.656931900165954,7.420294448620906,12.270412628632279,10.314663033614817,3.7786828242525066,11.37530256693909,11.277220243672161,11.418206576196491,11.596507997794196,9.831994240582738,7.002712533798009,7.361533065068942,6.963506254985639,6.661267119489413,4.111137268327136,4.634729750591795,10.31725537447084,6.791835478587969,10.527237310440304,8.369322519844994,3.533701524649349,3,2,1.1884209067389935,1.1624461013916192,1.1677569249181396,1.1615203771339107,1.0480113487280627,1.073351210051291,1.1010427237888758,1.0765376567935663,0.9843776368374225,1.1435375391017422,1.1315508266283,1.0329231480046153,1.0925315361383863,1.165587158984551,1.2324370352746128,1.069327105839101
291,291,13.618105841143699,12.966605444582806,13.436221690079288,13.567656323183265,10.464433966877758,7.6483964759023175,8.265056856096571,7.278322231411238,6.72734058798333,4.582905900197559,5.419494552180688,9.153883074288052,7.7495101563209605,12.758169907094633,9.268526812577713,4.175648653111419,11.286251252999437,11.002969574170024,11.331406032974865,11.465969370184489,9.95143698055158,6.80435612064761,7.159328524033188,6.571229496402633,6.545362719004736,3.8897856152715997,4.650427516204701,9.397879744492812,6.838601910174281,10.563012692169963,7.093091127116597,3.1743927688765896,3,2,1.2066101964126086,1.1784641734375516,1.1857506165589091,1.1832977993525688,1.051550041197944,1.1240441182514673,1.154445815463218,1.1076043281391552,1.0278025644706006,1.1781898421868588,1.165375555966871,0.9740370512457618,1.13320094635008,1.2078154480067862,1.30669783405778,1.31541650864747
295,295,14.128167993160265,13.828431897582258,14.035898603139918,14.165042049470824,10.666874416928033,7.9798399816142265,8.462670583034491,7.882697229258483,7.085286832150623,5.710882363578737,6.021867937537077,11.28399344414135,8.068477535984085,10.618515824648018,10.076769114396553,4.6839154142963455,10.349230659643133,10.563079860412156,10.645170560818123,10.880319970781589,9.811169753811733,6.675164828603202,6.929886215215032,6.58545704996884,6.603306011038077,3.948171186751392,4.788402964034257,10.787030414501611,6.825076742969672,7.142107005124779,6.560650755036911,3.6678963414399886,3,2,1.3651418600856113,1.3091287844379407,1.318522659918866,1.3018957243454372,1.0872173945195323,1.195452125379806,1.2211846371234967,1.1969855956005029,1.0729908352432656,1.4464627022106726,1.2575942298021672,1.046070420731515,1.1821812178588624,1.4867483526960268,1.5359404867970083,1.2770032133616611
296,296,13.9985434136201,13.654191989197276,13.910143787652535,14.035039192851679,11.007249074702056,7.897684787042342,8.2950393700219,7.7851869837746595,7.301898771463616,5.2166828711058475,5.7124494133484784,11.01649188507596,8.476266284778838,12.68029625663548,9.70422633010303,4.400464720815624,11.073753299586839,11.183836111981414,11.265565913431384,11.442099710132739,10.374854220610052,7.031135397043593,7.260957556227517,6.965401356695128,6.911069805506845,4.305524991841811,4.823857338632576,10.457604135206477,7.101691085386772,10.051582718476975,7.136507219681016,3.5027380767873733,3,2,1.2641191324121681,1.2208862730534233,1.2347487817782992,1.226613956214935,1.0609545773506608,1.123244588685223,1.1424167275165356,1.1176939540305966,1.056551152998824,1.2116252677642136,1.1842077848363137,1.0534431924027354,1.1935560393806124,1.2615223504380422,1.359800534264265,1.2562928270250864
297,297,13.580453626457567,13.24394755663022,13.482803183906686,13.54180569968807,10.368669551724759,7.903837322855161,8.520221632942519,7.425689487172836,7.001793499993668,4.925167654783986,5.454393623464731,10.093609470820773,7.920722750860968,13.770044341699672,10.233988867785737,4.243795850000692,11.021792588268855,11.141432189518174,11.242858620049008,11.338170005042164,9.233008793424895,6.884623288574443,7.141513460988059,6.545505860640113,6.413343437231886,3.976753572941537,4.4066887485534165,9.92773123866668,6.768276950678463,11.318746226807535,7.660889283940773,3.8633538866399135,3,2,1.2321456349044388,1.1887114090314248,1.1992326542168965,1.1943554994911818,1.1230000732923164,1.1480420920011964,1.1930554607907593,1.1344714442661343,1.0917540232362433,1.2384895278137447,1.2377533188054737,1.0167085740101451,1.170271667158505,1.2165697565589406,1.3358747905727932,1.0984745313331006
300,300,14.096434622441725,13.685585292868133,13.936676830325654,14.05834564907087,10.84664433256604,7.790722370781512,8.340929105240647,7.583937962618532,6.861275207467693,5.0954637880002664,5.573556788588072,10.98390743540828,8.091524691973161,10.13311133946372,10.690525443610216,4.332920559632294,11.08680320077798,11.222851444059918,11.341829690816894,11.532063196823994,10.188426993225159,6.966494936505242,7.156663177969298,6.883408542370533,6.701183992470366,4.181688411354062,4.620942650852217,10.615332435059898,7.1421309483796565,7.563934049376996,8.075885225565862,3.7427321902759374,3,2,1.2714607057742806,1.219439227284052,1.2287855848875708,1.2190659562932875,1.0646044124160252,1.1183130744784184,1.1654773876905278,1.1017707166349229,1.0238899894671165,1.2185182841851951,1.206151473782123,1.034721004038561,1.1329286385891446,1.3396615138782622,1.3237589620227856,1.1576891798162146
301,301,13.736508111557525,13.608310949354044,13.788352116638693,13.953789055947864,10.533729543298985,8.098510777895545,8.425672272507468,8.272736538280583,6.522288917364915,5.182108805967554,5.8613218621765055,11.886054243677961,8.565098589121783,12.73811913135391,9.942577602273797,4.990216712288852,11.9075075089718,11.961122748793604,12.110698386928144,12.520764739502814,9.690193255933849,7.5804434808534715,7.699014555022553,8.066772921770092,5.970186106843035,4.591855595274517,5.280382657262753,11.004621619909903,7.295178726145778,11.3197710648417,8.465614444883466,5.002572987848748,3,2,1.1536006255891629,1.137711838190656,1.1385265883197413,1.1144518203368106,1.0870505123154888,1.0683426106072285,1.094383211291745,1.0255323434176076,1.0924766499136533,1.128543504569366,1.1100183912078259,1.0800965861627938,1.1740765936857225,1.1252982996199885,1.174466149740967,0.9975300159358175
302,302,14.100772040771231,13.675128147070804,13.902783125122928,13.990291157588635,9.73698103121733,7.83647925559014,8.464938431775305,7.49562033768255,6.750244090379484,4.964458066224694,5.4602274767572485,10.246301064787566,7.848667631644321,13.365606250719907,10.024713532977133,4.6944734055542785,11.277199860603707,11.42908266485952,11.517642313251073,11.625554312216432,8.336030399795822,6.934607417774843,7.207997624854435,6.665107173656027,6.342561603276758,4.116946651204135,4.50451401009852,9.892468229328172,6.745066205233065,10.972757204059342,7.463524135129234,4.053905509027008,3,2,1.250378836508123,1.1965201887214534,1.2070858555077497,1.203408524175684,1.1680596835942225,1.130053769951506,1.1743814124725456,1.1246061229606545,1.0642772609243722,1.205859217236317,1.212167941872563,1.0357679021308743,1.16361609995096,1.2180718120487837,1.3431608649582736,1.1580125375643042
303,303,13.826142586132248,13.437274273494664,13.673615025817845,13.859189137762776,11.084843167958123,7.993625905703799,8.318755909627148,7.775056290929964,7.367141377054208,5.425321973991472,5.97690021680754,10.698429345134402,8.569871227008692,11.52620883664966,10.153912591182593,4.397329838031124,10.823090059667916,10.908060627438417,10.949230311484747,11.164099483472082,10.283881516342278,7.05930496643787,7.095704180901442,6.921390652214935,6.836935674430014,4.3360454572837535,5.111917981328412,10.683495196356366,7.341609824294169,9.1090068550254,7.2936537902402865,3.594922297241653,3,2,1.2774672029807053,1.2318664822685528,1.2488197468524767,1.241406811026778,1.0778851497212434,1.132353106107185,1.172365095492232,1.1233373004949294,1.0775501961510552,1.2512142751819946,1.1692089424436243,1.0013978710621902,1.1673013728746624,1.2653639436324169,1.3921571935275634,1.2232058093175338
306,306,13.959876024862814,13.620544103406711,13.872784187630431,13.881840163779476,11.219972003187628,8.121541593796552,8.266699549351406,7.982808077203907,7.406648259959216,5.607481822969526,5.942426058608648,10.781730422109039,8.475107184197311,12.369834245703206,9.926655471097686,4.624241524823004,11.20155004012067,11.372853641855205,11.439070566912573,11.511771759157266,10.477959516336755,7.4007743344362815,7.453689734220589,7.218717221762465,7.0437816893447875,4.692748425077159,5.19591772629574,10.548459767350472,7.435253899567495,9.859719430070491,7.280623570892309,3.75940126515588,3,2,1.2462450263456957,1.1976364536407462,1.2127544896660885,1.2058821573435812,1.0708165063716806,1.097390790042941,1.1090748131624277,1.1058485644981237,1.051515874088395,1.1949248745157965,1.143672084824389,1.0221141910670772,1.1398544419162746,1.2545827833576364,1.3634347902265027,1.2300473396343512
307,307,13.603964027371,13.281841698407627,13.518885635413131,13.466541308279107,10.873911554298331,7.843225855736054,7.9696475973105185,7.5006519420995845,6.938688396175215,5.183744284741233,5.547524545634269,10.422996281329679,8.11355426725478,10.223101456761926,10.0074145160173,4.308413737429161,11.680868529283273,11.639057566854694,11.816602762742448,11.821729453019529,10.25676663517981,7.259844764976177,7.36539901687491,6.908105988128778,6.8323859318184095,4.511668701757189,4.885303686699639,9.849994199903152,7.255123428964588,8.689787286377436,8.48115120631808,3.5237592385567735,3,2,1.1646363447432555,1.1411440850873698,1.144058568003822,1.1391346216977971,1.0601695389072974,1.0803572403606059,1.0820388113462978,1.0857754578446055,1.0155586153091491,1.1489638595853209,1.1355536730986742,1.0581728343994519,1.1183206387451776,1.176450138519293,1.1799594503824224,1.222675400261954
